4914,337,BE
4938,338,BE
4938,339,BE
4933,340,BE
4911,341,BE
4922,342,BE
4922,342,BE
4936,344,BE
4937,344,BE
4942,344,BE
4943,344,BE
4923,345,BE
3004,351,BE
3005,351,BE
3006,351,BE
3007,351,BE
3008,351,BE
3010,351,BE
3011,351,BE
3012,351,BE
3013,351,BE
3014,351,BE
3015,351,BE
3018,351,BE
3019,351,BE
3020,351,BE
3027,351,BE
3032,351,BE
3037,351,BE
3048,351,BE
3063,351,BE
3072,351,BE
3073,351,BE
3084,351,BE
3097,351,BE
3172,351,BE
3065,352,BE
3066,352,BE
3326,352,BE
3047,353,BE
3037,354,BE
3038,354,BE
3042,354,BE
3007,355,BE
3084,355,BE
3095,355,BE
3097,355,BE
3098,355,BE
3098,355,BE
3098,355,BE
3144,355,BE
3145,355,BE
3147,355,BE
3172,355,BE
3173,355,BE
3174,355,BE
3073,356,BE
3074,356,BE
3076,356,BE
3086,357,BE
3096,357,BE
3145,357,BE
3147,357,BE
3066,358,BE
3067,358,BE
3076,358,BE
3066,359,BE
3067,359,BE
3068,359,BE
3076,359,BE
3513,359,BE
3032,360,BE
3033,360,BE
3034,360,BE
3035,360,BE
3036,360,BE
3037,360,BE
3042,360,BE
3043,360,BE
3044,360,BE
3045,360,BE
3049,360,BE
3052,361,BE
3048,362,BE
3063,362,BE
3063,363,BE
3065,363,BE
3066,363,BE
3072,363,BE
3073,363,BE
2502,371,BE
2503,371,BE
2504,371,BE
2505,371,BE
2532,371,BE
2532,372,BE
2533,372,BE
3296,381,BE
2557,382,BE
3263,382,BE
3294,383,BE
3264,385,BE
3293,386,BE
3294,386,BE
2543,387,BE
3297,388,BE
3294,389,BE
2554,390,BE
3298,391,BE
2542,392,BE
3295,393,BE
3251,394,BE
3257,394,BE
3426,401,BE
3473,402,BE
3323,403,BE
3400,404,BE
3413,404,BE
3414,404,BE
3472,404,BE
3422,405,BE
3423,405,BE
3424,405,BE
3424,405,BE
3425,405,BE
3472,405,BE
3415,406,BE
3415,406,BE
3419,406,BE
3432,406,BE
3433,406,BE
3513,406,BE
3412,407,BE
3413,407,BE
3415,407,BE
3416,407,BE
3418,407,BE
3472,407,BE
3429,408,BE
3324,409,BE
3324,409,BE
3325,409,BE
3421,409,BE
3429,410,BE
3309,411,BE
3400,412,BE
3422,412,BE
3425,413,BE
3325,414,BE
3326,414,BE
3324,415,BE
3421,415,BE
3422,415,BE
3414,418,BE
3421,418,BE
3422,420,BE
3422,420,BE
3472,421,BE
3421,422,BE
3425,423,BE
3464,424,BE
3472,424,BE
3474,424,BE
2534,431,BE
2606,431,BE
2608,431,BE
2720,431,BE
2608,432,BE
2610,432,BE
2612,432,BE
2613,432,BE
2607,433,BE
2608,433,BE
2723,433,BE
2608,434,BE
2608,434,BE
2610,434,BE
2723,434,BE
2333,435,BE
2333,435,BE
2610,435,BE
2720,437,BE
2723,437,BE
2534,438,BE
2534,438,BE
2535,438,BE
2616,441,BE
2616,441,BE
2536,442,BE
2538,442,BE
2603,442,BE
2345,443,BE
2610,443,BE
2610,443,BE
2610,443,BE
2605,444,BE
2606,444,BE
2720,444,BE
2333,445,BE
2345,445,BE
2610,445,BE
2615,445,BE
2615,445,BE
2720,446,BE
2720,446,BE
2722,446,BE
2723,446,BE
2345,448,BE
2610,448,BE
2610,448,BE
2613,448,BE
2535,449,BE
2536,449,BE
2537,449,BE
2535,450,BE
2603,450,BE
2604,450,BE
2732,450,BE
2735,450,BE
3237,491,BE
3232,492,BE
3233,492,BE
3235,492,BE
2577,493,BE
2525,494,BE
3235,494,BE
3238,494,BE
3236,495,BE
3232,496,BE
3236,496,BE
2575,497,BE
2576,497,BE
3225,498,BE
2577,499,BE
3226,500,BE
3233,501,BE
2576,502,BE
3234,502,BE
3314,533,BE
3315,533,BE
3315,533,BE
4573,533,BE
3053,535,BE
3306,538,BE
3308,538,BE
3309,538,BE
3312,538,BE
3313,538,BE
3314,538,BE
3317,538,BE
3317,538,BE
3422,538,BE
3303,540,BE
3303,540,BE
3303,540,BE
3305,540,BE
3305,541,BE
3322,543,BE
3322,543,BE
3053,544,BE
3302,544,BE
3322,544,BE
3052,546,BE
3053,546,BE
3053,546,BE
3322,551,BE
3427,552,BE
3053,553,BE
3427,554,BE
3428,554,BE
4564,556,BE
3303,557,BE
3715,561,BE
3725,561,BE
3702,562,BE
3703,562,BE
3703,562,BE
3704,562,BE
3711,562,BE
3711,562,BE
3713,563,BE
3714,563,BE
3715,563,BE
3716,563,BE
3724,563,BE
3725,563,BE
3716,564,BE
3717,564,BE
3718,565,BE
3704,566,BE
3705,566,BE
3711,567,BE
3713,567,BE
3714,567,BE
3722,567,BE
3723,567,BE
3800,571,BE
3803,571,BE
3800,572,BE
3806,572,BE
3855,573,BE
3855,573,BE
3856,574,BE
3860,574,BE
3706,575,BE
3707,575,BE
3816,576,BE
3816,576,BE
3818,576,BE
3823,576,BE
3812,577,BE
3814,577,BE
3812,578,BE
3815,578,BE
3815,578,BE
3804,579,BE
6197,579,BE
3858,580,BE
3800,581,BE
3807,582,BE
3801,584,BE
3822,584,BE
3822,584,BE
3823,584,BE
3823,584,BE
3823,584,BE
3824,584,BE
3825,584,BE
3826,584,BE
3706,585,BE
3816,586,BE
3800,587,BE
3812,587,BE
3853,588,BE
3854,589,BE
3855,589,BE
3805,590,BE
3852,590,BE
3813,591,BE
3855,592,BE
3800,593,BE
3812,594,BE
3507,602,BE
3508,602,BE
3507,603,BE
3531,605,BE
3533,605,BE
3534,605,BE
3538,605,BE
3673,605,BE
3671,606,BE
3510,607,BE
3082,608,BE
3506,608,BE
3510,609,BE
3671,610,BE
3114,611,BE
3629,611,BE
3503,612,BE
3510,612,BE
3434,613,BE
3434,613,BE
3508,613,BE
3538,614,BE
3615,614,BE
3672,614,BE
3673,614,BE
3506,615,BE
3532,615,BE
3083,616,BE
3110,616,BE
3111,616,BE
3504,617,BE
3672,619,BE
3672,619,BE
3674,619,BE
3506,620,BE
3508,620,BE
3531,620,BE
3629,622,BE
3112,623,BE
3113,623,BE
3068,626,BE
3415,626,BE
3512,626,BE
3513,626,BE
3068,627,BE
3075,627,BE
3075,627,BE
3076,627,BE
3077,627,BE
3078,627,BE
3082,627,BE
3113,627,BE
3506,628,BE
3531,628,BE
3532,628,BE
3533,628,BE
3504,629,BE
3532,629,BE
3532,629,BE
3533,629,BE
3673,629,BE
3073,630,BE
3112,630,BE
3114,632,BE
3510,632,BE
3177,662,BE
3205,662,BE
3206,662,BE
3206,662,BE
3206,662,BE
3206,662,BE
3207,662,BE
3020,663,BE
3033,663,BE
3202,663,BE
3208,665,BE
3210,665,BE
3179,666,BE
3177,667,BE
3202,668,BE
3203,668,BE
3204,668,BE
3205,668,BE
1797,669,BE
3174,670,BE
3176,670,BE
3177,670,BE
3204,670,BE
3207,671,BE
2744,681,BE
2735,683,BE
2747,687,BE
2735,690,BE
2738,690,BE
2746,691,BE
4716,691,BE
2743,692,BE
2745,694,BE
2732,696,BE
2733,696,BE
2740,700,BE
2742,701,BE
2710,703,BE
2732,703,BE
2740,704,BE
2762,704,BE
2712,706,BE
2713,706,BE
2720,706,BE
2732,706,BE
2732,707,BE
2827,708,BE
2747,709,BE
2736,711,BE
2710,713,BE
2720,713,BE
2717,715,BE
2712,716,BE
2715,716,BE
2715,716,BE
2716,716,BE
2717,716,BE
2748,716,BE
2748,716,BE
2733,717,BE
2735,717,BE
2735,717,BE
2514,723,BE
2520,723,BE
2523,723,BE
2518,724,BE
2523,724,BE
2534,724,BE
2515,726,BE
2516,726,BE
2517,726,BE
2558,731,BE
2562,732,BE
2563,732,BE
2564,732,BE
2503,733,BE
2504,733,BE
2552,733,BE
2555,733,BE
3274,734,BE
3272,735,BE
2575,736,BE
2575,736,BE
3274,737,BE
2565,738,BE
2563,739,BE
2513,740,BE
2514,740,BE
3274,741,BE
2572,742,BE
2503,743,BE
2560,743,BE
2504,744,BE
2552,744,BE
2560,745,BE
2562,745,BE
2553,746,BE
2556,747,BE
2556,748,BE
2557,749,BE
2572,750,BE
2575,751,BE
2575,751,BE
2575,751,BE
3272,754,BE
3252,755,BE
2505,756,BE
2512,756,BE
2513,756,BE
2516,756,BE
3235,756,BE
3763,761,BE
3764,761,BE
3753,762,BE
3754,762,BE
3755,762,BE
3756,762,BE
3757,762,BE
3754,763,BE
3758,763,BE
3762,763,BE
3764,766,BE
3765,766,BE
3766,766,BE
3645,767,BE
3647,767,BE
3645,768,BE
3646,768,BE
3700,768,BE
3702,768,BE
3704,768,BE
3705,768,BE
3711,769,BE
3752,769,BE
3631,770,BE
3632,770,BE
3632,770,BE
3864,782,BE
6083,783,BE
6084,783,BE
6085,783,BE
6086,783,BE
3862,784,BE
3863,784,BE
3856,785,BE
3857,785,BE
3860,785,BE
3860,785,BE
3860,786,BE
3860,786,BE
1657,791,BE
3766,791,BE
3770,791,BE
3773,792,BE
3775,792,BE
3772,793,BE
3773,793,BE
3770,794,BE
3771,794,BE
3776,794,BE
3777,794,BE
3784,841,BE
3785,841,BE
3782,842,BE
1657,843,BE
3777,843,BE
3778,843,BE
3780,843,BE
3781,843,BE
3783,843,BE
3792,843,BE
1738,852,BE
3150,852,BE
3156,852,BE
3157,852,BE
3158,852,BE
3159,852,BE
1738,853,BE
3099,853,BE
3152,853,BE
3153,853,BE
3154,853,BE
3156,853,BE
3157,853,BE
3148,855,BE
3150,855,BE
3152,855,BE
3154,855,BE
3157,855,BE
3183,855,BE
3086,861,BE
3115,861,BE
3122,861,BE
3123,861,BE
3124,861,BE
3125,861,BE
3664,863,BE
3665,863,BE
3115,866,BE
3663,867,BE
3664,867,BE
3629,868,BE
3126,869,BE
3122,870,BE
3123,870,BE
3115,872,BE
3116,872,BE
3116,872,BE
3116,872,BE
3125,872,BE
3126,872,BE
3629,872,BE
3086,877,BE
3087,877,BE
3099,879,BE
3128,879,BE
3132,879,BE
3664,879,BE
3087,880,BE
3088,880,BE
3088,880,BE
3089,880,BE
3099,880,BE
3132,880,BE
3154,880,BE
3155,880,BE
3662,883,BE
3123,884,BE
3125,884,BE
3628,885,BE
3664,886,BE
3665,886,BE
3086,888,BE
3086,888,BE
3087,888,BE
3096,888,BE
3127,889,BE
3127,889,BE
3128,889,BE
3536,901,BE
3537,901,BE
3550,901,BE
3618,901,BE
6197,901,BE
3535,902,BE
3543,902,BE
3550,902,BE
3551,902,BE
3552,902,BE
3553,902,BE
3555,902,BE
3434,903,BE
3436,903,BE
3438,903,BE
3543,903,BE
3550,903,BE
3551,903,BE
3533,904,BE
3537,904,BE
3538,904,BE
3615,904,BE
3618,904,BE
3432,905,BE
3433,905,BE
3436,905,BE
3437,905,BE
3438,905,BE
3439,905,BE
3453,905,BE
6197,906,BE
3534,907,BE
3535,907,BE
3543,907,BE
3537,908,BE
3552,908,BE
3555,908,BE
3556,908,BE
3557,908,BE
3537,909,BE
3555,909,BE
3556,909,BE
3633,921,BE
3638,922,BE
3614,923,BE
3615,923,BE
3618,923,BE
3674,923,BE
3616,924,BE
3619,924,BE
6197,924,BE
3612,925,BE
3617,925,BE
3625,927,BE
3613,928,BE
3627,928,BE
3671,928,BE
3600,929,BE
3625,929,BE
3626,929,BE
3652,929,BE
3622,931,BE
3619,932,BE
3623,932,BE
3623,932,BE
3652,934,BE
3653,934,BE
3654,934,BE
3616,935,BE
3618,935,BE
3638,936,BE
3619,938,BE
3623,938,BE
3654,938,BE
3655,938,BE
3656,938,BE
3656,938,BE
3656,938,BE
3657,938,BE
3658,938,BE
3612,939,BE
3613,939,BE
3617,939,BE
3624,939,BE
3627,939,BE
3623,940,BE
3633,941,BE
3634,941,BE
3635,941,BE
3636,941,BE
3600,942,BE
3603,942,BE
3604,942,BE
3608,942,BE
3612,942,BE
3624,942,BE
3626,942,BE
3645,942,BE
3631,943,BE
3635,943,BE
3661,944,BE
3614,945,BE
3616,945,BE
3618,946,BE
3636,948,BE
3636,948,BE
3663,948,BE
3665,948,BE
3413,951,BE
3416,951,BE
3418,951,BE
3462,951,BE
3463,951,BE
3464,951,BE
3463,952,BE
3464,952,BE
3465,952,BE
4942,952,BE
4950,953,BE
4952,953,BE
4938,954,BE
4950,954,BE
4952,954,BE
4953,954,BE
3414,955,BE
3415,955,BE
3418,955,BE
3419,955,BE
3432,955,BE
3433,955,BE
3434,955,BE
3435,955,BE
3439,955,BE
3452,955,BE
3453,955,BE
3454,955,BE
3456,955,BE
3415,956,BE
3416,956,BE
3417,956,BE
3418,956,BE
3454,956,BE
3416,957,BE
3454,957,BE
3455,957,BE
3457,957,BE
3462,957,BE
4952,957,BE
4954,957,BE
3453,958,BE
3456,958,BE
3551,958,BE
3463,959,BE
3464,959,BE
4938,959,BE
4942,959,BE
4943,959,BE
3457,960,BE
4953,960,BE
4954,960,BE
4536,971,BE
3376,972,BE
3366,973,BE
3366,973,BE
4539,975,BE
3376,976,BE
3372,977,BE
3373,977,BE
3373,977,BE
3360,979,BE
3363,979,BE
3375,980,BE
4704,981,BE
4704,981,BE
3362,982,BE
4556,982,BE
4538,983,BE
3367,985,BE
3476,985,BE
4539,987,BE
4539,987,BE
3365,988,BE
3365,988,BE
3474,988,BE
3475,988,BE
3475,988,BE
3476,988,BE
4943,988,BE
3360,989,BE
3367,989,BE
3476,989,BE
3380,990,BE
3377,991,BE
3374,992,BE
3380,992,BE
4536,992,BE
3380,995,BE
4537,995,BE
4539,995,BE
6110,1001,LU
6112,1001,LU
6105,1002,LU
6110,1002,LU
6162,1002,LU
6162,1002,LU
6162,1002,LU
6163,1002,LU
6166,1002,LU
6170,1002,LU
6170,1004,LU
6173,1004,LU
6174,1004,LU
6192,1004,LU
6197,1004,LU
6162,1005,LU
6162,1005,LU
6166,1005,LU
6170,1005,LU
6110,1007,LU
6113,1007,LU
6166,1007,LU
6167,1007,LU
6170,1007,LU
6170,1008,LU
6105,1009,LU
6106,1009,LU
6110,1009,LU
3555,1010,LU
6170,1010,LU
6173,1010,LU
6182,1010,LU
6192,1010,LU
6196,1010,LU
6197,1010,LU
6287,1021,LU
6034,1023,LU
6274,1023,LU
6275,1023,LU
6020,1024,LU
6023,1024,LU
6032,1024,LU
6206,1024,LU
6294,1025,LU
6026,1026,LU
6034,1026,LU
6274,1026,LU
6284,1030,LU
6284,1030,LU
6285,1030,LU
6285,1030,LU
6286,1030,LU
6288,1030,LU
6289,1030,LU
6289,1030,LU
6289,1030,LU
6295,1030,LU
6274,1031,LU
6275,1031,LU
6280,1031,LU
6280,1031,LU
6283,1031,LU
6275,1032,LU
6276,1032,LU
6277,1032,LU
6277,1032,LU
6280,1032,LU
6283,1032,LU
6034,1033,LU
6038,1033,LU
6026,1037,LU
6026,1039,LU
6027,1039,LU
6028,1039,LU
6280,1039,LU
6280,1039,LU
6283,1039,LU
6023,1040,LU
6026,1040,LU
6206,1040,LU
6287,1041,LU
6288,1041,LU
6030,1051,LU
6043,1051,LU
6030,1052,LU
6033,1052,LU
6035,1052,LU
6036,1053,LU
6037,1053,LU
6004,1054,LU
6006,1054,LU
6020,1054,LU
6030,1054,LU
6032,1054,LU
6038,1055,LU
6353,1056,LU
6404,1056,LU
6038,1057,LU
6038,1057,LU
6005,1058,LU
6005,1058,LU
6047,1058,LU
6048,1058,LU
6052,1058,LU
6005,1059,LU
6010,1059,LU
6012,1059,LU
6013,1059,LU
6048,1059,LU
6003,1061,LU
6004,1061,LU
6005,1061,LU
6006,1061,LU
6014,1061,LU
6015,1061,LU
6016,1061,LU
6020,1061,LU
6365,1061,LU
6014,1062,LU
6016,1062,LU
6019,1062,LU
6102,1062,LU
6006,1063,LU
6045,1063,LU
6344,1064,LU
6035,1065,LU
6037,1065,LU
6038,1065,LU
6039,1065,LU
6044,1065,LU
6013,1066,LU
6103,1066,LU
6044,1067,LU
6354,1068,LU
6356,1068,LU
6353,1069,LU
6354,1069,LU
6356,1069,LU
6025,1081,LU
6028,1081,LU
6215,1081,LU
6215,1081,LU
6221,1081,LU
6222,1081,LU
6233,1082,LU
6018,1083,LU
6022,1083,LU
6205,1084,LU
6214,1084,LU
6232,1085,LU
6022,1086,LU
6024,1088,LU
6212,1089,LU
6213,1089,LU
6210,1091,LU
6212,1091,LU
6216,1091,LU
6242,1091,LU
6016,1093,LU
6023,1093,LU
6024,1093,LU
6203,1093,LU
6204,1093,LU
6206,1093,LU
6207,1093,LU
6207,1094,LU
6018,1095,LU
6207,1095,LU
6208,1095,LU
6210,1095,LU
6216,1095,LU
5735,1097,LU
6221,1097,LU
6016,1098,LU
6017,1098,LU
6018,1098,LU
6019,1098,LU
6105,1098,LU
6106,1098,LU
6110,1098,LU
6206,1098,LU
6207,1098,LU
6210,1099,LU
6214,1099,LU
6222,1099,LU
6231,1100,LU
6024,1102,LU
6204,1102,LU
6210,1103,LU
6213,1104,LU
6234,1104,LU
6234,1104,LU
6235,1104,LU
6236,1104,LU
6110,1107,LU
6114,1107,LU
6122,1107,LU
6248,1121,LU
6147,1122,LU
6144,1123,LU
6244,1123,LU
6245,1123,LU
6246,1123,LU
6247,1123,LU
6263,1123,LU
6211,1125,LU
6235,1125,LU
6246,1125,LU
6252,1125,LU
6253,1125,LU
6260,1125,LU
6243,1127,LU
6244,1127,LU
6022,1128,LU
6217,1128,LU
6218,1128,LU
6248,1128,LU
6145,1129,LU
6152,1129,LU
6153,1129,LU
6145,1131,LU
6146,1131,LU
6147,1131,LU
6245,1131,LU
6125,1132,LU
6130,1132,LU
6132,1132,LU
6133,1132,LU
6156,1132,LU
4952,1135,LU
6153,1135,LU
6154,1135,LU
6156,1135,LU
6156,1135,LU
6110,1136,LU
6122,1136,LU
6123,1136,LU
6125,1136,LU
6130,1136,LU
6244,1137,LU
4915,1139,LU
6147,1139,LU
6264,1139,LU
6265,1139,LU
6252,1140,LU
6260,1140,LU
6260,1140,LU
6260,1140,LU
6260,1140,LU
6262,1140,LU
6263,1140,LU
6265,1142,LU
6143,1143,LU
6247,1143,LU
4952,1145,LU
4955,1145,LU
6153,1145,LU
6242,1146,LU
4806,1147,LU
6260,1147,LU
6260,1147,LU
6144,1150,LU
6152,1150,LU
6153,1150,LU
6122,1151,LU
6125,1151,LU
6126,1151,LU
6130,1151,LU
6132,1151,LU
6133,1151,LU
6142,1151,LU
6143,1151,LU
6144,1151,LU
6154,1151,LU
6156,1151,LU
6248,1151,LU
6460,1201,UR
6490,1202,UR
6390,1203,UR
6468,1203,UR
6436,1205,UR
6436,1205,UR
6460,1205,UR
6463,1205,UR
6464,1205,UR
6469,1205,UR
6472,1206,UR
6454,1207,UR
6460,1207,UR
6487,1208,UR
6473,1209,UR
6474,1209,UR
6476,1209,UR
6482,1209,UR
6493,1210,UR
6461,1211,UR
6491,1212,UR
6467,1213,UR
6469,1213,UR
6462,1214,UR
6466,1214,UR
6377,1215,UR
6441,1215,UR
6472,1216,UR
6473,1216,UR
6474,1216,UR
6475,1216,UR
6476,1216,UR
6452,1217,UR
6452,1217,UR
6464,1218,UR
8751,1218,UR
6436,1219,UR
6465,1219,UR
6484,1220,UR
6485,1220,UR
8836,1301,SZ
8840,1301,SZ
8840,1301,SZ
8841,1301,SZ
8844,1301,SZ
8846,1301,SZ
8847,1301,SZ
6410,1311,SZ
6442,1311,SZ
8832,1321,SZ
8834,1321,SZ
8835,1321,SZ
8836,1321,SZ
8847,1321,SZ
8640,1322,SZ
8806,1322,SZ
8807,1322,SZ
8808,1322,SZ
8832,1322,SZ
8832,1322,SZ
8806,1323,SZ
8832,1323,SZ
8833,1323,SZ
8834,1323,SZ
6402,1331,SZ
6403,1331,SZ
6405,1331,SZ
8846,1341,SZ
8852,1341,SZ
8853,1342,SZ
8854,1342,SZ
8854,1342,SZ
8858,1343,SZ
8853,1344,SZ
8864,1345,SZ
8854,1346,SZ
8855,1346,SZ
8862,1346,SZ
8863,1346,SZ
